LOAN_ID,snapshot_date,nps_score,nps_category,BALANCE,TOTAL_PAID,ARREARS,DAYS_PAST_DUE,BALANCE_DUE_STATUS,ACCOUNT_STATUS_L2,happy_with_device_quality,happy_with_service,experienced_payment_delay,difficulty_getting_support,phone_locked_despite_payment,PRODUCT_NAME,LOAN_TERM,dpd_bucket,payment_performance
recXRstPYpMzcURWj,2025-12-30,10.0,Promoter,46420.0,16359,7540.0,46,Arrears,Return,Yes,Yes,No,No,No,Samsung-Galaxy-S21-Plus-5G-128GB,12M,31-60 DPD,Poor
recXTX8DhRbtR8sA8,2025-12-30,10.0,Promoter,0.0,100339,100.0,0,Arrears,Paid Off,Yes,Yes,No,No,No,Samsung-Note-20-Ultra-256GB,12M,Current,Fair
recXUx78XtMxh9xCf,2025-12-30,10.0,Promoter,26500.0,127899,10600.0,22,Arrears,PAR 7,,,,,,Samsung-Galaxy-S23-Ultra-256GB,12M,1-30 DPD,Fair
recXX8rxxqoHVl64O,2025-12-30,8.0,Passive,27120.0,38909,10170.0,56,Arrears,PAR 30,Yes,Yes,No,,,Samsung-Note-10-256GB,12M,31-60 DPD,Poor
recXa7IkojIiQvHHh,2025-12-30,1.0,Detractor,19630.0,48949,0.0,0,advance,Active,Yes,Yes,Yes,Yes,Yes,Apple-iPhone-11-128GB,12M,Current,Unknown
recXaVcl7KXkTarEs,2025-12-30,10.0,Promoter,0.0,40009,0.0,0,advance,Paid Off,Yes,Yes,No,No,Yes,Samsung-Galaxy-S22-5G-128GB,3M,Current,Unknown
recXd10VxL75TFfBK,2025-12-30,4.0,Detractor,12720.0,82269,0.0,0,up to date,Active,Yes,Yes,Yes,No,Yes,Samsung-Note-20-Ultra-128GB,12M,Current,Good
recXdAG3va9PfYb1Q,2025-12-30,0.0,Detractor,25740.0,19819,25740.0,318,Arrears,Return,,,,,,Samsung-Galaxy-S10-128GB,12M,90+ DPD,Poor
recXgBSp5oi36DJqD,2025-12-30,10.0,Promoter,33810.0,51559,0.0,0,up to date,Active,,,,,,Samsung-Note-20-Ultra-128GB,12M,Current,Good
recXgrld8YFLn4xj5,2025-12-30,8.0,Passive,58910.0,22159,0.0,0,advance,Active,,,,,,Samsung-Galaxy-S21-Ultra-128GB,12M,Current,Unknown
recXhjc1fmLZz0L16,2025-12-30,10.0,Promoter,0.0,40279,0.0,0,advance,Paid Off,,,,,,Samsung-Galaxy-S9-64GB,12M,Current,Unknown
recXiCjDB0jJ6TzAP,2025-12-30,10.0,Promoter,48000.0,27499,22000.0,118,Arrears,PAR 30,Yes,Yes,,,,Samsung-Note-10-Plus-256GB,12M,90+ DPD,Poor
recXiWUuaISoyLuxD,2025-12-30,6.0,Detractor,21280.0,56449,0.0,0,advance,Active,Yes,No,No,No,No,Samsung-Galaxy-S21-Ultra-128GB,12M,Current,Unknown
recXj4AVsrlSHfGNW,2025-12-30,7.0,Passive,0.0,75459,100.0,0,Arrears,Paid Off,,,,,,Samsung-Galaxy-S10-Plus-128GB,12M,Current,Fair
recXk1rv4PQKfOjxA,2025-12-30,5.0,Detractor,27140.0,41439,0.0,0,advance,Active,Yes,Yes,,,,Samsung-Galaxy-S20-Ultra-128GB,12M,Current,Unknown
recXpKsu5yYfFJiKg,2025-12-30,10.0,Promoter,23100.0,15159,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-A16-128GB,12M,Current,Good
recXpZvv0q9N4iMEQ,2025-12-30,5.0,Detractor,37830.0,17439,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-S20-Plus-5G-128GB,12M,Current,Good
recXqDUDtBcbxTktX,2025-12-30,5.0,Detractor,26790.0,51449,4010.0,14,Arrears,PAR 7,Yes,No,Yes,No,No,Samsung-Galaxy-S22-5G-128GB,12M,1-30 DPD,Fair
recXrQ8B4lgYI0PXg,2025-12-30,9.0,Promoter,0.0,63579,0.0,0,up to date,Paid Off,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Plus-5G-128GB,12M,Current,Good
recXsvAFJ7eMj2vHb,2025-12-30,4.0,Detractor,46800.0,12439,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-S20-Plus-5G-128GB,12M,Current,Good
recXt9KWRPfdpHOSY,2025-12-30,5.0,Detractor,34560.0,25599,0.0,0,up to date,Active,Yes,Yes,No,No,No,Samsung-Note-20-128GB,STDHIGH,Current,Good
recXuTnY8eKCmnaFw,2025-12-30,10.0,Promoter,17760.0,25279,1480.0,13,Arrears,PAR 7,Yes,Yes,No,No,Yes,Samsung-Galaxy-A16-128GB,12M,1-30 DPD,Fair
recXumicyeplBjcs5,2025-12-30,8.0,Passive,37810.0,43999,0.0,0,advance,Active,Yes,Yes,No,No,,Samsung-Note-10-Plus-256GB,12M,Current,Unknown
recXvU4T2yg3M573v,2025-12-30,8.0,Passive,17850.0,31499,0.0,0,up to date,Active,Yes,Yes,No,No,,Samsung-Galaxy-S10-128GB,12M,Current,Good
recXwBq3iAO8GxRbz,2025-12-30,0.0,Detractor,63205.0,22664,63205.0,308,Arrears,Return,No,No,No,Yes,No,Samsung-Note-10-Plus-256GB,12M,90+ DPD,Poor
recY0ItnFOt2pmxW8,2025-12-30,8.0,Passive,0.0,38000,0.0,0,advance,Paid Off,,,,,,Samsung-Galaxy-S20-Ultra-128GB,12M,Current,Unknown
recY0NAIJe4EFE9Ok,2025-12-30,4.0,Detractor,33365.0,4894,12245.0,129,Arrears,FPD,No,No,Yes,Yes,No,Samsung-Galaxy-A16-128GB,12M,90+ DPD,Poor
recY0OmW1tcFFtEZL,2025-12-30,7.0,Passive,43560.0,26749,0.0,0,up to date,Active,Yes,Yes,No,"No, I have never looked for customer care",No,Samsung-Galaxy-S21-Plus-5G-256GB,12M,Current,Good
recY1T7InO4NGs4I2,2025-12-30,10.0,Promoter,21000.0,23649,0.0,0,advance,Active,,,,,,Samsung-Galaxy-S10-128GB,12M,Current,Unknown
recY3UIBuhdi5hpLL,2025-12-30,2.0,Detractor,27140.0,41439,0.0,0,up to date,Active,No,No,No,Yes,Yes,Samsung-Galaxy-S20-Ultra-128GB,12M,Current,Good
recY5RtIebvIm9XiL,2025-12-30,10.0,Promoter,40335.0,58424,0.0,0,advance,Active,Yes,Yes,No,No,,Samsung-Galaxy-S21-Ultra-256GB,12M,Current,Unknown
recY64qRVhflvjDJT,2025-12-30,6.0,Detractor,40800.0,38259,0.0,0,advance,Active,No,Yes,,,,Samsung-Note-10-Plus-256GB,12M,Current,Unknown
recY6BadtiKsfJbE5,2025-12-30,10.0,Promoter,13229.0,17400,0.0,0,advance,Active,Yes,Yes,No,No,,Samsung-Galaxy-A16-128GB,3M,Current,Unknown
recY74gJWFpnH9OzC,2025-12-30,7.0,Passive,0.0,34999,0.0,0,advance,Paid Off,Yes,Yes,No,No,,Samsung-Note-20-128GB,12M,Current,Unknown
recY7yKMpjNeysS5O,2025-12-30,9.0,Promoter,0.0,66539,0.0,0,advance,Paid Off,Yes,Yes,Yes,No,,Samsung-Galaxy-S21-5G-128GB,12M,Current,Unknown
recY8pUpWXHXWD6P8,2025-12-30,1.0,Detractor,69510.0,43779,17600.0,68,Arrears,PAR 30,,,,,,Samsung-Note-20-Ultra-256GB,12M,61-90 DPD,Poor
recYAvE5PT3yCiZDq,2025-12-30,4.0,Detractor,2800.0,32199,0.0,0,advance,Active,No,No,No,No,,Samsung-Galaxy-A06-128GB,12M,Current,Unknown
recYB9X1HVF138UK1,2025-12-30,10.0,Promoter,19840.0,18569,0.0,0,advance,Active,,,,,,Samsung-Galaxy-A16-128GB,STDHIGH,Current,Unknown
recYCGwGitCKN0E3N,2025-12-30,1.0,Detractor,47620.0,17399,26340.0,162,Arrears,Return,,,,,,Samsung-Note-20-128GB,12M,90+ DPD,Poor
recYCmgQUbLX0vDtl,2025-12-30,10.0,Promoter,81090.0,13899,71550.0,312,Arrears,FPD,Yes,Yes,,,,Samsung-Note-20-Ultra-128GB,12M,90+ DPD,Poor
recYDWYYh8zJjyMkv,2025-12-30,10.0,Promoter,34760.0,61099,34760.0,168,Arrears,PAR 30,Yes,No,No,Yes,No,Samsung-Note-20-Ultra-128GB,12M,90+ DPD,Poor
recYF0gQdgheg9SNg,2025-12-30,9.0,Promoter,23760.0,33729,0.0,0,up to date,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S20-Plus-5G-128GB,12M,Current,Good
recYFbhiQYVt4cAlG,2025-12-30,10.0,Promoter,3899.0,68650,1299.0,1,Arrears,Inactive,Yes,Yes,Yes,No,Yes,Apple-iPhone-11-64GB,12M,1-30 DPD,Fair
recYG31YRxJ9US0oL,2025-12-30,1.0,Detractor,47940.0,34069,1410.0,0,Arrears,Active,,,,,,Apple-iPhone-11-128GB,12M,Current,Fair
recYH2HUrjbtXHEdE,2025-12-30,10.0,Promoter,27000.0,35779,0.0,0,up to date,Active,Yes,Yes,No,No,No,Samsung-Galaxy-S21-Plus-5G-128GB,12M,Current,Good
recYHK7yoidKFj6Vq,2025-12-30,10.0,Promoter,11500.0,17499,500.0,0,Arrears,Active,Yes,Yes,No,No,No,Samsung-Galaxy-A06-128GB,12M,Current,Fair
recYIq54nucM7epAK,2025-12-30,4.0,Detractor,28860.0,9399,6420.0,64,Arrears,PAR 30,,,,,,Samsung-Galaxy-A16-128GB,12M,61-90 DPD,Poor
recYJ6gfMqc100kFN,2025-12-30,8.0,Passive,0.0,68339,0.0,0,up to date,Paid Off,,,,,,Samsung-Note-10-256GB,12M,Current,Good
recYK2tx32v2QXHyw,2025-12-30,2.0,Detractor,28560.0,24379,0.0,0,up to date,Active,,,,,,Samsung-Galaxy-S20-Plus-5G-128GB,STDHIGH,Current,Good
recYL3HkCQ1uVuV2V,2025-12-30,5.0,Detractor,76500.0,32129,22950.0,101,Arrears,FMD,No,No,No,Yes,,Samsung-Galaxy-S22-Ultra-256GB,3M,90+ DPD,Poor
